-2.11,20,-0.5591397849
-2.04,20,-0.5483870968
-1.97,20,-0.5376344086
-1.91,20,-0.5268817204
-1.86,20,-0.5161290323
-1.80,20,-0.5053763441
-1.73,20,-0.4946236559
-1.67,20,-0.4838709677
-1.64,20,-0.4731182796
-1.58,20,-0.4623655914
-1.52,20,-0.4516129032
-1.47,20,-0.4408602151
-1.41,20,-0.4301075269
-1.37,20,-0.4193548387
-1.32,20,-0.4086021505
-1.27,20,-0.3978494624
-1.22,20,-0.3870967742
-1.17,20,-0.376344086
-1.11,20,-0.3655913978
-1.07,20,-0.3548387097
-1.02,20,-0.3440860215
-0.99,20,-0.3333333333
-0.94,20,-0.3225806452
-0.91,20,-0.311827957
-0.88,20,-0.3010752688
-0.83,20,-0.2903225806
-0.78,20,-0.2795698925
-0.75,20,-0.2688172043
-0.72,20,-0.2580645161
-0.69,20,-0.247311828
